,HSM5FZBJ,CSM5FZ3N,ESM5MEDZ,MSM5LLIC,CSM5FZ3T,MSM5LLFG,ESM5MEEG,MSM5LLIS,CSM5FZ48,CSM5FZ4A,HSM5MD4S,CSM5FZ4O,CSM5MCTZ,HSM5MD86,HSM5MD7Z,HSM5MD8A,MSM5LLEH,HSM5MD82,CSM5MCU4,HSM5MD87,CSM5MCVH,MSM6J2H9,HSM5MD3L,CSM5MCWK,HSM5MD8H,MSM6J2JF,CSM5MCXF,MSM6J2JH,CSM5MCXB,HSM5MD5Z,CSM5MCYU,ESM5MEB9,HSM6XRQC,HSM6XRQB,HSM6XRQE,CSM67U9T,CSM67U9V,CSM67U9X,PSM6XBQM,HSM67VDX,MSM6J2Q1,PSM6XBRK,HSM67VDR,CSM67UH7,CSM79HG4,PSM6XBSE,MSM6J2PO,CSM79HJE,MSM6J2NA,CSM79HJI,CSM79HJG,CSM79HQL,MSM79HD6,CSM79HQR,HSM7J4LP,PSM7J188,MSM9VZFJ,HSM7J4JT,MSM79H8D,CSM79HQN,MSM79H94,MSM9VZMM,CSM7KOQ7,HSM7J4JV,MSM9VZM4,HSM7J4JW,HSMA33NW,HSMA33NY,PSMA265X,MSM5LLDI
C8p_QI36,285774.0,2715157.0,3105.0,2982.0,54091.0,3469.0,486.0,1255.0,1619.0,956.0,471.0,1495.0,3170.0,735881.0,34598.0,56.0,19032.0,4557.0,1497.0,7286.0,588698.0,7475.0,5237.0,1862.0,2397.0,883.0,277.0,4180.0,0.0,0.0,635.0,1850.0,1301.0,12564.0,499511.0,1683.0,208.0,9941.0,1491.0,2796.0,489.0,265.0,654.0,208.0,23868.0,7997725.0,382.0,32.0,14708.0,0.0,406.0,32135.0,139.0,2313.0,16236.0,1005.0,299.0,591.0,4616.0,11678.0,6816.0,14514.0,3214.0,23993.0,0.0,2235.0,788.0,676.0,557.0,624.0
C8p_QI37,139779.0,30054.0,122800.0,62.0,100837.0,15020.0,40145.0,114889.0,21122.0,7852.0,7375.0,40052.0,148049.0,7396088.0,315361.0,837.0,18432.0,43464.0,18906.0,9981.0,0.0,0.0,12325.0,242202.0,17121.0,108373.0,2273.0,122685.0,72142.0,8072.0,14992.0,4167.0,23526.0,6488.0,319058.0,120342.0,69682.0,12463.0,55265.0,3246.0,57704.0,27576.0,35011.0,563.0,437178.0,97777.0,389.0,485692.0,69975.0,57684.0,96781.0,22262.0,20480.0,28180.0,479100.0,5635.0,103703.0,80489.0,404919.0,244169.0,22298.0,217947.0,27355.0,103257.0,6686.0,84951.0,8594.0,7036.0,3088.0,0.0
C8p_QI38,6028834.0,455798.0,1671173.0,16504.0,1906877.0,162094.0,183485.0,732656.0,320507.0,237755.0,471804.0,1001323.0,348570.0,68262910.0,6056598.0,64334.0,15735.0,332679.0,1210693.0,344801.0,28903.0,113145.0,33099.0,533325.0,76334.0,190265.0,120901.0,240799.0,288820.0,94191.0,348539.0,169457.0,282461.0,720238.0,7023072.0,1425579.0,517274.0,221084.0,1811534.0,152262.0,20038.0,1027057.0,326348.0,39748.0,112337.0,2367786.0,4508.0,754021.0,293865.0,1924931.0,1734888.0,219938.0,31884.0,546973.0,4418422.0,396357.0,297118.0,518906.0,442534.0,2138506.0,306641.0,132723.0,104023.0,1210735.0,339169.0,359051.0,581108.0,212752.0,459246.0,358285.0
C8p_QI39,121579.0,10320.0,75272.0,1408.0,74707.0,6055.0,0.0,75892.0,3545.0,3093.0,4076.0,74933.0,16144.0,6471106.0,252453.0,824.0,699.0,3398.0,16446.0,11283.0,3385.0,0.0,1954.0,43876.0,5124.0,5622.0,1392.0,19249.0,15704.0,0.0,1575.0,4244.0,30151.0,1108.0,416290.0,71884.0,8453.0,20097.0,19407.0,617.0,8664.0,8727.0,31540.0,1392.0,374527.0,137676.0,0.0,81096.0,95851.0,96018.0,107212.0,23330.0,0.0,104417.0,228558.0,1893.0,34131.0,25566.0,7311.0,158369.0,35844.0,0.0,58886.0,69130.0,0.0,27544.0,0.0,9038.0,5312.0,0.0
C8p_QI40,1396705.0,19799.0,304389.0,757.0,234901.0,541.0,6210.0,124922.0,10104.0,26437.0,67495.0,34557.0,38167.0,14819576.0,1128570.0,49.0,0.0,14757.0,54595.0,78559.0,3904.0,0.0,335.0,12519.0,73083.0,0.0,18038.0,8999.0,31766.0,0.0,32371.0,19174.0,17171.0,27714.0,1423947.0,68828.0,53741.0,42461.0,300183.0,16910.0,95764.0,142078.0,18657.0,21.0,4945.0,532603.0,205.0,72041.0,66258.0,324296.0,331274.0,1235.0,0.0,50296.0,977120.0,59255.0,123733.0,80139.0,9856.0,430631.0,31731.0,3670.0,23807.0,178367.0,0.0,1287.0,30107.0,28821.0,68465.0,29860.0
C8p_QI41,960545.0,68084.0,565958.0,0.0,610139.0,14290.0,11557.0,120075.0,24597.0,12652.0,43930.0,201305.0,99052.0,40896110.0,1404835.0,8281.0,0.0,30555.0,232731.0,104899.0,0.0,0.0,0.0,108654.0,16510.0,20318.0,3721.0,43307.0,9679.0,5987.0,55391.0,27753.0,6184.0,46837.0,1867294.0,295642.0,85979.0,63248.0,256200.0,9925.0,0.0,177120.0,26436.0,3828.0,7583.0,622445.0,0.0,183042.0,61265.0,151493.0,506345.0,6736.0,16323.0,76725.0,1085709.0,1920.0,78909.0,83163.0,42661.0,591841.0,48866.0,23709.0,3908.0,313244.0,141209.0,33723.0,60103.0,43840.0,76742.0,5346.0
C8p_QI42,762537.0,26692.0,395258.0,1525.0,267694.0,1380.0,224426.0,40952.0,8820.0,10747.0,18202.0,81434.0,1542.0,24933776.0,1500598.0,20057.0,0.0,8539.0,254099.0,6116.0,999.0,1756.0,409.0,13448.0,6847.0,45325.0,18421.0,1131.0,41605.0,8808.0,15024.0,26120.0,48532.0,9844.0,1224300.0,197445.0,28414.0,15877.0,323283.0,5850.0,0.0,127293.0,18697.0,898.0,1207.0,421023.0,0.0,49651.0,47522.0,19959.0,302221.0,1734.0,0.0,30657.0,1278108.0,5292.0,6362.0,27523.0,45271.0,267621.0,6668.0,2897.0,1622.0,220938.0,43932.0,4160.0,49822.0,3271.0,28069.0,84447.0
C8p_QI43,677316.0,2583.0,150632.0,243.0,109409.0,13.0,8362.0,74481.0,2975.0,16869.0,3972.0,3737.0,0.0,11566284.0,493968.0,6017.0,384.0,10.0,33599.0,3569.0,0.0,0.0,1150.0,0.0,232.0,1977.0,0.0,118.0,2607.0,7.0,20712.0,278.0,8587.0,4718.0,938092.0,112295.0,13758.0,1706.0,35354.0,1427.0,0.0,56218.0,3456.0,7247.0,7652.0,435303.0,0.0,9129.0,5890.0,139599.0,186387.0,0.0,2971.0,81406.0,380270.0,95.0,2792.0,7363.0,1708.0,239968.0,9925.0,0.0,0.0,150088.0,9.0,187.0,4343.0,73.0,8923.0,10310.0
C8p_QI44,4603.0,36747.0,227923.0,7841.0,77208.0,25125.0,42986.0,201227.0,212344.0,72761.0,101337.0,29666.0,129489.0,83901.0,360658.0,14269.0,108029.0,91306.0,162648.0,25973.0,171814.0,102326.0,5331.0,28038.0,117564.0,40667.0,448880.0,193229.0,223428.0,275709.0,88828.0,139271.0,89341.0,45938.0,36393.0,211505.0,35641.0,554876.0,427120.0,6575.0,66792.0,62678.0,119196.0,4482.0,301597.0,257186.0,3078.0,138441.0,40960.0,210298.0,327128.0,26962.0,54361.0,120273.0,207977.0,87844.0,92888.0,81146.0,267902.0,124210.0,86749.0,134433.0,421988.0,84259.0,322443.0,153623.0,343729.0,84436.0,7286.0,23354.0
C8p_QI45,32365.0,148418.0,12536.0,17508.0,23326.0,495556.0,1600.0,90102.0,8397.0,29533.0,5599.0,77288.0,40606.0,298367.0,80616.0,72626.0,15000.0,190918.0,17361.0,57615.0,302.0,72652.0,151284.0,39358.0,62129.0,4386373.0,361573.0,68316.0,840228.0,43153.0,29291.0,150412.0,10443.0,29363.0,66358.0,17983.0,114728.0,116267.0,51944.0,10597.0,4683.0,294235.0,23968.0,1961.0,38913.0,23157.0,2920.0,72240.0,312442.0,0.0,15908.0,12627.0,5654.0,43699.0,107848.0,1169.0,475474.0,69222.0,350212.0,65084.0,140192.0,11142.0,320364.0,101336.0,16949.0,156960.0,25929.0,118824.0,3113.0,0.0
C8p_QI46,934801.0,326011.0,412151.0,672337.0,3162157.0,1086717.0,1577690.0,2165992.0,447521.0,827835.0,3328810.0,171945.0,628664.0,320181.0,403147.0,1333289.0,522951.0,4478774.0,325696.0,1197600.0,768643.0,240193.0,281420.0,366328.0,394263.0,520668.0,331366.0,160418.0,1293101.0,511027.0,236367.0,195197.0,808415.0,14846089.0,131189.0,308601.0,83784.0,966924.0,780050.0,932084.0,154988.0,4925868.0,382147.0,269168.0,302594.0,176980.0,168240.0,580647.0,63375.0,3512236.0,423562.0,377879.0,38368.0,143764.0,261627.0,5669168.0,314724.0,3885805.0,1800017.0,4976940.0,579606.0,145813.0,97128.0,1440895.0,641295.0,770650.0,1603829.0,569961.0,5830513.0,86200.0
C8p_QI47,169210.0,6794967.0,262865.0,598647.0,1309062.0,230170.0,1154788.0,351768.0,3503895.0,155198.0,3265747.0,114810.0,230435.0,127841.0,141616.0,98912.0,124837.0,659926.0,39919.0,438176.0,2147941.0,400825.0,365383.0,74942.0,372230.0,1499139.0,290640.0,47490.0,180490.0,207535.0,1711861.0,240431.0,666616.0,2102439.0,52181.0,926739.0,14474.0,1076425.0,919410.0,74736.0,45422.0,417522.0,178366.0,57676.0,1808915.0,203483.0,129401.0,291597.0,96910.0,427025.0,208269.0,39827.0,80259.0,184586.0,310317.0,28923.0,78710.0,1096340.0,118369.0,281508.0,3251030.0,107373.0,53242.0,654159.0,214170.0,448745.0,865616.0,378843.0,1053527.0,23789.0
C8p_QI48,1292778.0,45604434.0,3264953.0,4514869.0,1172490.0,552274.0,9751175.0,1354161.0,32456548.0,1352556.0,42452022.0,223082.0,230310.0,1024938.0,758119.0,524453.0,219087.0,4608208.0,167581.0,2025325.0,23809656.0,2238739.0,3993145.0,713329.0,1301719.0,3515474.0,1891139.0,233037.0,569392.0,595995.0,698283.0,3136536.0,6936340.0,6226868.0,54282.0,4269886.0,306167.0,2961809.0,7729970.0,1309620.0,116815.0,1114671.0,956043.0,356546.0,5861741.0,1667541.0,1209054.0,1584239.0,537349.0,8770278.0,1051551.0,227557.0,489156.0,396470.0,4396230.0,334688.0,295925.0,3357274.0,394573.0,1087324.0,33066818.0,711839.0,62963.0,2403148.0,811476.0,3558166.0,8004129.0,3615796.0,7820987.0,185145.0
C8p_QI49,10836.0,115019.0,11959.0,159638.0,23679.0,603151.0,47636.0,3849.0,41834.0,10980.0,153837.0,43142.0,12468.0,8810.0,3804.0,21791.0,0.0,33956.0,15328.0,29441.0,958859.0,7364.0,47043.0,24296.0,56500.0,97154.0,68571.0,8004.0,5813.0,1700.0,63962.0,1931.0,16602.0,31462.0,9795.0,20286.0,31752.0,10515.0,84544.0,32340.0,116468.0,45338.0,30599.0,6251.0,245102.0,30482.0,59129.0,31287.0,278063.0,84361.0,31252.0,10232.0,48066.0,30375.0,1704.0,58681.0,14322.0,24366.0,5054.0,27974.0,174647.0,61596.0,28190.0,27865.0,61930.0,241715.0,25892.0,21736.0,4986.0,2116.0
C8p_QI50,757785.0,1063580.0,3531033.0,1288362.0,6005113.0,6636762.0,16965858.0,4008381.0,2440273.0,1852185.0,4201772.0,1022371.0,1833454.0,2927115.0,4419431.0,3278004.0,1513164.0,10589024.0,1921621.0,4089239.0,626614.0,2539388.0,741633.0,1318705.0,2334417.0,1721265.0,1977192.0,933878.0,3919255.0,2716819.0,1220532.0,2163215.0,2778743.0,37437584.0,2028774.0,2918953.0,780761.0,2948705.0,4606344.0,1561350.0,449446.0,9462936.0,1456897.0,890337.0,1527035.0,2137640.0,237663.0,2982419.0,616180.0,4541149.0,5390723.0,1320907.0,520958.0,538234.0,2201534.0,21284834.0,1871059.0,13154514.0,13025497.0,5298862.0,2253507.0,866651.0,1000153.0,6225810.0,2734703.0,8986834.0,7735319.0,2413851.0,2610763.0,2196696.0
C8p_QI51,25824.0,211312.0,495381.0,28090.0,785958.0,1479969.0,4270818.0,938990.0,280052.0,198349.0,252417.0,167409.0,496277.0,393399.0,839610.0,384197.0,335396.0,896425.0,605119.0,246547.0,44435.0,395497.0,19759.0,176766.0,459832.0,223418.0,394127.0,282502.0,674592.0,1024395.0,119257.0,730057.0,807297.0,1891421.0,318889.0,707009.0,93612.0,928783.0,295273.0,169120.0,361044.0,1460067.0,304048.0,131583.0,633105.0,290241.0,21390.0,649912.0,14038.0,594706.0,1375573.0,203969.0,51844.0,44183.0,385557.0,1549467.0,441394.0,2758965.0,2474151.0,519742.0,475153.0,171829.0,171574.0,1618062.0,1404210.0,1237358.0,1083418.0,557603.0,101045.0,770945.0
C8p_QI52,47016.0,230153.0,572548.0,32326.0,750367.0,1453035.0,4398623.0,886889.0,256148.0,161376.0,245156.0,223432.0,480269.0,565860.0,1056520.0,322313.0,352662.0,651878.0,547540.0,184323.0,50346.0,432371.0,31090.0,153580.0,298040.0,228236.0,359523.0,269579.0,726301.0,782537.0,100696.0,705938.0,788512.0,2597828.0,540506.0,738697.0,104286.0,971014.0,481699.0,187893.0,199080.0,1239286.0,350572.0,120718.0,532627.0,326511.0,28799.0,643874.0,19120.0,420118.0,1252692.0,334380.0,52103.0,71310.0,437321.0,2464596.0,435421.0,1524102.0,2072136.0,444226.0,438772.0,137937.0,234103.0,1496985.0,1435671.0,1321927.0,1516261.0,464446.0,104228.0,853054.0
C8p_QI53,161244.0,214784.0,1521309.0,222657.0,2313863.0,5145316.0,8002795.0,2402814.0,496417.0,313020.0,793222.0,412431.0,753781.0,1611234.0,2372410.0,601442.0,448414.0,1790750.0,978122.0,714608.0,65893.0,608670.0,148104.0,672240.0,549418.0,360500.0,761111.0,363836.0,1148631.0,544075.0,337265.0,1331690.0,740977.0,21179211.0,891927.0,1294812.0,379720.0,1302485.0,2451481.0,371411.0,385176.0,4305363.0,664326.0,128949.0,723018.0,974091.0,14922.0,2043104.0,46239.0,1572815.0,1746883.0,844463.0,133997.0,263075.0,542969.0,7961927.0,761038.0,3294774.0,4328407.0,1123999.0,613106.0,236234.0,595068.0,3377946.0,1761445.0,4977758.0,3697430.0,721826.0,493426.0,987145.0
C8p_QI54,2237453.0,126516.0,472403.0,306882.0,285361.0,8699.0,317691.0,59302.0,65435.0,122083.0,707214.0,11338.0,83272.0,4107191.0,2406443.0,21283.0,23923.0,126471.0,1639018.0,423127.0,9766.0,120072.0,18823.0,27636.0,83698.0,81631.0,87261.0,17319.0,169401.0,49532.0,327413.0,341702.0,268238.0,753590.0,2117403.0,335337.0,256835.0,39134.0,473278.0,62690.0,3275.0,892305.0,157061.0,372.0,6985.0,628378.0,663.0,365731.0,20054.0,903252.0,516122.0,16993.0,9823.0,563537.0,954895.0,393897.0,21519.0,130103.0,56020.0,1241700.0,67643.0,1793.0,14748.0,567028.0,226763.0,489594.0,322436.0,48285.0,371639.0,149409.0
C8p_QI56,378363.0,70762.0,99004.0,22460.0,52621.0,10762.0,134658.0,23.0,4182.0,31943.0,137267.0,63044.0,161299.0,1546281.0,348145.0,8526.0,8268.0,243277.0,565812.0,219286.0,3570.0,204159.0,92564.0,1345.0,59765.0,12866.0,6260.0,12515.0,81530.0,2254.0,116193.0,146762.0,198655.0,149747.0,1043893.0,57472.0,86485.0,118102.0,125125.0,36148.0,66492.0,287371.0,42800.0,354.0,20523.0,121893.0,0.0,85269.0,59895.0,49254.0,48813.0,594.0,1315.0,168520.0,233352.0,35529.0,35138.0,49064.0,71725.0,535645.0,20430.0,2983.0,49478.0,639962.0,99498.0,109249.0,55265.0,69353.0,52926.0,7715.0
C8p_QI57,563483.0,90528.0,205791.0,95570.0,217293.0,29831.0,3075345.0,1693728.0,319541.0,514301.0,1431474.0,101703.0,990372.0,3656983.0,2063803.0,26689.0,430397.0,2195241.0,3252347.0,645817.0,159941.0,397123.0,89005.0,59177.0,180518.0,63199.0,206560.0,675869.0,1418952.0,223862.0,145477.0,1121406.0,1465977.0,640105.0,2682230.0,1592851.0,264589.0,1070151.0,455147.0,33084.0,160025.0,3321677.0,3556206.0,2993.0,249994.0,632939.0,3561.0,574380.0,53707.0,4597389.0,347241.0,29410.0,163091.0,585704.0,2226556.0,937812.0,191932.0,525637.0,3162188.0,1174514.0,589148.0,39279.0,34986.0,3568603.0,2411998.0,1383441.0,739282.0,625483.0,173874.0,265495.0
C8p_QI58,54444.0,18650.0,16946.0,273.0,14012.0,16806.0,398219.0,152923.0,25612.0,72877.0,192487.0,2458.0,58395.0,983528.0,342186.0,7716.0,45193.0,55567.0,722754.0,37920.0,0.0,32646.0,807.0,28433.0,24870.0,7607.0,20178.0,17230.0,227158.0,18162.0,22508.0,228768.0,63199.0,52163.0,817328.0,232112.0,38202.0,90755.0,42129.0,7753.0,24967.0,229695.0,433934.0,2452.0,0.0,217534.0,1491.0,150613.0,10037.0,358628.0,51352.0,1528.0,49177.0,198836.0,344761.0,145720.0,40125.0,49500.0,339912.0,260844.0,94888.0,19627.0,4023.0,329578.0,222381.0,152379.0,122290.0,42634.0,6389.0,27247.0
C8p_QI59,168872.0,20192.0,55835.0,6500.0,73240.0,136127.0,143627.0,57959.0,160716.0,142664.0,169041.0,2262.0,73595.0,1833310.0,657374.0,2936.0,19922.0,162991.0,1130856.0,215915.0,1947.0,10694.0,290.0,42833.0,55152.0,41541.0,150642.0,7966.0,55714.0,70175.0,82425.0,157066.0,7570.0,173533.0,1827557.0,246070.0,71483.0,19585.0,101562.0,8750.0,19255.0,348680.0,192456.0,6023.0,0.0,279040.0,2499.0,146955.0,9148.0,101241.0,119007.0,0.0,119141.0,425054.0,271576.0,47281.0,182756.0,50172.0,121447.0,644583.0,28447.0,13005.0,1361.0,363758.0,204204.0,188846.0,59202.0,58083.0,40638.0,57575.0
C8p_QI60,427691.0,155856.0,283852.0,32129.0,190972.0,88523.0,1544811.0,543054.0,132271.0,332928.0,705355.0,101311.0,588088.0,3237701.0,2030885.0,74624.0,267264.0,317217.0,1879966.0,354490.0,1907.0,328612.0,5633.0,388087.0,85598.0,93806.0,326786.0,211945.0,692122.0,366313.0,116035.0,783136.0,412610.0,328002.0,3482225.0,802559.0,261861.0,538912.0,540030.0,126992.0,92566.0,1138210.0,1135640.0,17123.0,24196.0,1241650.0,6691.0,666272.0,32436.0,774306.0,455439.0,88433.0,101755.0,589791.0,1305863.0,799709.0,322519.0,406596.0,1084706.0,834207.0,333000.0,139041.0,108573.0,1285566.0,986689.0,824185.0,710964.0,267722.0,131715.0,377228.0
C8p_QI61,4161503.0,658494.0,2018313.0,300748.0,1626395.0,203530.0,3999703.0,1135851.0,372402.0,569891.0,2445982.0,287611.0,711537.0,23303130.0,10601480.0,480914.0,423033.0,632852.0,4681026.0,1158421.0,8870.0,871417.0,29808.0,466147.0,256349.0,331950.0,701346.0,155437.0,1538506.0,269448.0,895519.0,1946894.0,726431.0,4354107.0,10037148.0,1720249.0,1029180.0,885183.0,4367255.0,620818.0,59279.0,4412842.0,2042602.0,134446.0,41699.0,4024172.0,0.0,1833370.0,72418.0,1966974.0,2410075.0,254415.0,183277.0,1969133.0,5284685.0,4715464.0,701035.0,749463.0,1797556.0,3531307.0,477189.0,134476.0,429642.0,3578127.0,1808607.0,3134816.0,2771110.0,417804.0,980851.0,2474535.0
C8p_QI62,446861.0,154192.0,498266.0,31792.0,251378.0,73882.0,1639241.0,380308.0,55233.0,307989.0,631174.0,127220.0,284717.0,3999666.0,2174302.0,89630.0,257903.0,186265.0,1368783.0,153123.0,1013.0,370266.0,0.0,99071.0,32351.0,170603.0,504240.0,154794.0,782457.0,342310.0,115940.0,688487.0,411575.0,533893.0,4515572.0,744809.0,257191.0,678970.0,598020.0,121196.0,86224.0,1146027.0,816009.0,36444.0,26781.0,1005917.0,808.0,487621.0,6531.0,516502.0,500045.0,188827.0,48167.0,459514.0,1364070.0,906991.0,465922.0,303021.0,658708.0,689330.0,216910.0,260670.0,204005.0,1607270.0,1108041.0,633311.0,874754.0,201610.0,96809.0,522097.0
C8p_QI63,365.0,864739.0,15338.0,33202.0,92983.0,665.0,277935.0,79776.0,0.0,0.0,13477.0,0.0,0.0,22496.0,63624.0,63639.0,27183.0,13829.0,147195.0,0.0,5593.0,18541.0,1545.0,0.0,4724.0,17361.0,0.0,143344.0,1163.0,44546.0,0.0,1332.0,376403.0,44545.0,59716.0,24867.0,86683.0,3300.0,26290.0,12959.0,1310.0,16084.0,6649.0,0.0,96367.0,4616.0,0.0,91158.0,33198.0,80702.0,11973.0,3900.0,0.0,33996.0,17102.0,302072.0,9331.0,26260.0,5337.0,2486.0,3391.0,4938.0,33284.0,395281.0,21802.0,14321.0,133250.0,13070.0,0.0,22726.0
C8p_QI64,57699.0,599943.0,177346.0,23075.0,108257.0,5773.0,381246.0,145466.0,11074.0,0.0,117604.0,0.0,0.0,242163.0,617237.0,89563.0,178484.0,114082.0,522563.0,21567.0,63431.0,45900.0,33126.0,4797.0,28366.0,13852.0,4597.0,100066.0,285540.0,199275.0,960.0,73461.0,346904.0,335263.0,422920.0,246192.0,102612.0,48965.0,305850.0,181676.0,13105.0,208261.0,62190.0,0.0,177553.0,122889.0,0.0,328105.0,3270.0,143221.0,201378.0,78044.0,0.0,318126.0,390932.0,754667.0,16766.0,85376.0,52033.0,30529.0,29550.0,55073.0,204522.0,634447.0,48126.0,75653.0,395559.0,71855.0,8749.0,348924.0
C8p_QI66,190108.0,1371069.0,467483.0,233536.0,600858.0,254482.0,806179.0,477694.0,116337.0,81302.0,468967.0,24283.0,66865.0,409351.0,1948155.0,252237.0,921282.0,426273.0,1412434.0,80479.0,374980.0,401105.0,415101.0,16284.0,106616.0,151953.0,233017.0,186393.0,609049.0,907978.0,79983.0,156261.0,1664320.0,734843.0,698924.0,406253.0,463428.0,324606.0,668957.0,267983.0,85790.0,371437.0,210875.0,146618.0,762863.0,228712.0,91153.0,943126.0,21692.0,1146995.0,605823.0,178586.0,24991.0,746117.0,688210.0,3125798.0,129847.0,277089.0,678931.0,244512.0,157164.0,380369.0,599506.0,1277639.0,296290.0,384964.0,1194578.0,126741.0,99338.0,1439551.0
C8p_QI68,169111.0,1058272.0,315799.0,55512.0,331650.0,115997.0,1523568.0,300497.0,68130.0,49138.0,193080.0,209020.0,26073.0,219758.0,1114219.0,108972.0,794184.0,213144.0,1265702.0,30547.0,115175.0,320883.0,66463.0,33511.0,15475.0,81196.0,86953.0,173312.0,383566.0,1151158.0,53148.0,174661.0,949726.0,340978.0,695156.0,534223.0,326252.0,300174.0,698657.0,172917.0,179394.0,306599.0,126267.0,10264.0,885290.0,271258.0,17337.0,1672632.0,5262.0,1837441.0,501400.0,252150.0,23682.0,803539.0,408840.0,2024875.0,126906.0,137943.0,86711.0,200281.0,103772.0,292413.0,2048214.0,1106256.0,404171.0,120241.0,662566.0,169094.0,17213.0,279193.0
C8p_QI70,3080949.0,7151225.0,5222199.0,1291134.0,2377075.0,2134771.0,11771347.0,3600433.0,914092.0,1080468.0,4443392.0,1127087.0,406974.0,5693178.0,20903722.0,1104417.0,6900675.0,2303733.0,21911850.0,722537.0,1401996.0,4099628.0,1438759.0,514912.0,326411.0,710159.0,1788749.0,1787466.0,3350000.0,7167013.0,843860.0,2955145.0,7674742.0,5907229.0,8173148.0,5993585.0,5378630.0,2263752.0,7975255.0,2230389.0,2154481.0,4534241.0,2763587.0,251452.0,5733271.0,5231239.0,619332.0,14806249.0,141929.0,5438443.0,10004738.0,2305182.0,377331.0,12467207.0,10956437.0,17476805.0,880757.0,1412220.0,887403.0,3330056.0,1074540.0,3626987.0,7277539.0,9008891.0,4738276.0,3528060.0,7702151.0,1542376.0,593200.0,13490776.0
C8p_QI72,769612.0,6944009.0,1981584.0,1125655.0,3431993.0,1269885.0,7084735.0,1280036.0,503980.0,499644.0,1646550.0,162263.0,380347.0,1433166.0,5621345.0,773464.0,4876972.0,1426861.0,5142869.0,445203.0,1714303.0,3451585.0,655084.0,170953.0,331490.0,556663.0,780780.0,949014.0,2500864.0,5541683.0,536067.0,630489.0,4970794.0,3108789.0,2079533.0,1901617.0,1709752.0,1999826.0,4032372.0,1504830.0,2405071.0,1712741.0,1215170.0,373858.0,4691328.0,1091015.0,595800.0,3375743.0,117824.0,2210242.0,2846718.0,825334.0,208365.0,2522908.0,2999423.0,5098350.0,749298.0,1045227.0,896038.0,842239.0,676283.0,2563512.0,4400794.0,4026272.0,1083728.0,1417654.0,4291130.0,950619.0,375261.0,2872942.0
C8p_QI74,55283.0,1287063.0,416407.0,601903.0,461393.0,330817.0,1216588.0,534813.0,378143.0,94235.0,350161.0,119040.0,57998.0,75467.0,985300.0,239699.0,803641.0,708266.0,807791.0,136741.0,270369.0,491228.0,610495.0,27176.0,193838.0,232392.0,992270.0,881629.0,301877.0,1761625.0,119000.0,142433.0,1796280.0,437818.0,351504.0,1091249.0,450292.0,335552.0,159708.0,443659.0,984269.0,351641.0,459614.0,404705.0,641405.0,178533.0,507831.0,240777.0,198197.0,569068.0,335579.0,751184.0,38177.0,167300.0,926367.0,2668793.0,1102854.0,326619.0,857301.0,100368.0,288298.0,840814.0,640415.0,969595.0,376505.0,1004072.0,1291419.0,316326.0,513996.0,808501.0
C8p_QI76,22426.0,341716.0,35126.0,1341.0,272560.0,34590.0,249691.0,54696.0,8051.0,3267.0,27681.0,57088.0,1094.0,118505.0,349203.0,17330.0,156765.0,13573.0,1389106.0,2679.0,499382.0,62503.0,22604.0,3678.0,418.0,1182275.0,89116.0,8640.0,12457932.0,69309.0,22438.0,50448.0,66001.0,240508.0,241641.0,146660.0,375463.0,6257347.0,191650.0,9152.0,38191.0,243433.0,18598.0,0.0,33221.0,31179.0,10384.0,830380.0,2270.0,49840.0,93599.0,67952.0,3721.0,3039471.0,66618.0,556483.0,68203.0,13103.0,10852.0,98852.0,63039.0,20906.0,595922.0,365117.0,95294.0,36125.0,161203.0,17154.0,0.0,76754.0
C8p_QI78,743731.0,1640358.0,992646.0,230740.0,986450.0,347772.0,2891567.0,1111684.0,140795.0,37624.0,1003121.0,296028.0,107692.0,2778884.0,7668942.0,310601.0,789741.0,505462.0,6787843.0,123129.0,266053.0,824175.0,628543.0,150250.0,65515.0,522030.0,328516.0,319940.0,3665407.0,1690009.0,111489.0,1258375.0,1650560.0,3058182.0,3647229.0,1377725.0,1566234.0,1756410.0,2789157.0,325063.0,215812.0,1097303.0,610189.0,36676.0,771869.0,1641036.0,27279.0,4355712.0,42138.0,1093103.0,2510597.0,818908.0,141431.0,3566365.0,2791512.0,6758829.0,298828.0,166949.0,245831.0,771508.0,286332.0,614946.0,1422959.0,2405703.0,1291308.0,937508.0,2629410.0,212807.0,112200.0,2735872.0
C8p_QI80,183492.0,3841310.0,1065046.0,272247.0,1290527.0,953622.0,5117571.0,763891.0,710807.0,367275.0,986423.0,49016.0,190519.0,187793.0,1873125.0,507394.0,1269276.0,597579.0,4234029.0,168140.0,236220.0,2764686.0,300122.0,409003.0,208316.0,540852.0,200941.0,2506730.0,1262785.0,3553152.0,323396.0,260756.0,3407857.0,1493718.0,359003.0,1962065.0,1050100.0,1340217.0,1544686.0,544103.0,1688590.0,688962.0,4346119.0,776664.0,1974661.0,2710949.0,177543.0,3412282.0,67423.0,1029748.0,2889515.0,1192411.0,492513.0,2199519.0,890466.0,2260925.0,923718.0,309976.0,1613395.0,650287.0,360293.0,2587459.0,6178831.0,1350402.0,2213628.0,1467846.0,2676283.0,743816.0,157979.0,661128.0
